,company_name,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
1143,SHWE BYAIN PHYU CO,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1144,SHWE BYAIN PHYU CO,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1145,SHWE BYAIN PHYU CO,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,1054710.0,0.0,1054710.0,1054710.0,0.0,1054710.0,0.0,
1146,SHWE BYAIN PHYU CO,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1147,SHWE BYAIN PHYU CO,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,1760298064.0,0.0,1760298064.0,-1760298064.0,Tax not reported by the extractive company
1148,SHWE BYAIN PHYU CO,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,86895514.42,0.0,86895514.42,86895514.42,0.0,86895514.42,0.0,
1149,SHWE BYAIN PHYU CO,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1150,SHWE BYAIN PHYU CO,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,0.0,0.0,21883934.27,0.0,21883934.27,-21883934.27,Tax not reported by the extractive company
1151,SHWE BYAIN PHYU CO,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1152,SHWE BYAIN PHYU CO,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1153,SHWE BYAIN PHYU CO,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1154,NILAR YOMA TRADING,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1155,NILAR YOMA TRADING,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1416700.0,0.0,1416700.0,1414700.0,0.0,1414700.0,2000.0,Not material difference < 5 Million Kyats
1156,NILAR YOMA TRADING,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1157,NILAR YOMA TRADING,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1158,NILAR YOMA TRADING,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,23909053.74,0.0,23909053.74,23909053.74,0.0,23909053.74,0.0,
1159,NILAR YOMA TRADING,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,10246197.389999999,0.0,10246197.389999999,10246197.389999999,0.0,10246197.389999999,0.0,
1160,NILAR YOMA TRADING,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,7000000.0,0.0,7000000.0,7030000.0,0.0,7030000.0,-30000.0,Not material difference < 5 Million Kyats
1161,NILAR YOMA TRADING,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1162,NILAR YOMA TRADING,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1163,NILAR YOMA TRADING,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1164,NILAR YOMA TRADING,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1165,NILAR YOMA TRADING,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1166,NILAR YOMA TRADING,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,769094659.0,-769094659.0,0.0,0.0,
1167,NILAR YOMA TRADING,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,2783753984.0,-2783753984.0,0.0,0.0,
1168,NILAR YOMA TRADING,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,352073925.0,-352073925.0,0.0,0.0,
1169,NILAR YOMA TRADING,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1170,NILAR YOMA TRADING,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1171,NILAR YOMA TRADING,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,0.0,0.0,461097.77999999997,0.0,461097.77999999997,-461097.77999999997,Not material difference < 5 Million Kyats
1172,NILAR YOMA TRADING,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1173,NILAR YOMA TRADING,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1174,NILAR YOMA TRADING,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1175,Jade Mountain Gems Co;Ltd. (*),Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1176,Jade Mountain Gems Co;Ltd. (*),Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,179781390.0,0.0,179781390.0,185825390.0,0.0,185825390.0,-6044000.0,Tax not reported by the extractive company
1177,Jade Mountain Gems Co;Ltd. (*),Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1178,Jade Mountain Gems Co;Ltd. (*),Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1635905869.0,0.0,1635905869.0,1584110197.0,0.0,1584110197.0,51795672.0,Tax not reported by the Govt Body
1179,Jade Mountain Gems Co;Ltd. (*),Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,204960482.86999997,0.0,204960482.86999997,206181258.14,0.0,206181258.14,-1220775.2700000107,Not material difference < 5 Million Kyats
1180,Jade Mountain Gems Co;Ltd. (*),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,169770685.36,-81407468.99,88363216.37000002,88363216.36999999,0.0,88363216.36999999,0.0,
1181,Jade Mountain Gems Co;Ltd. (*),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,550000000.0,0.0,550000000.0,550000000.0,0.0,550000000.0,0.0,
1182,Jade Mountain Gems Co;Ltd. (*),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,23917872.549999997,0.0,23917872.549999997,23917872.549999997,0.0,23917872.549999997,0.0,
1183,Jade Mountain Gems Co;Ltd. (*),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1184,Jade Mountain Gems Co;Ltd. (*),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1185,Jade Mountain Gems Co;Ltd. (*),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1186,Jade Mountain Gems Co;Ltd. (*),"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1187,Jade Mountain Gems Co;Ltd. (*),Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,1410873.0,0.0,1410873.0,1410873.0,0.0,1410873.0,0.0,
1188,Jade Mountain Gems Co;Ltd. (*),Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1189,Jade Mountain Gems Co;Ltd. (*),Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1190,Jade Mountain Gems Co;Ltd. (*),Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,204960482.86999997,-204960482.86999997,0.0,0.0,
1191,Jade Mountain Gems Co;Ltd. (*),"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1192,Jade Mountain Gems Co;Ltd. (*),Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,81407468.99,81407468.99,78144688.86,0.0,78144688.86,3262780.129999995,Not material difference < 5 Million Kyats
1193,Jade Mountain Gems Co;Ltd. (*),Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1194,Jade Mountain Gems Co;Ltd. (*),Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1195,Jade Mountain Gems Co;Ltd. (*),Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1196,Ever Winner Gems (*),Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1197,Ever Winner Gems (*),Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,38974300.0,0.0,38974300.0,38974300.0,0.0,38974300.0,0.0,
1198,Ever Winner Gems (*),Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1199,Ever Winner Gems (*),Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1200,Ever Winner Gems (*),Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,714474789.5999999,0.0,714474789.5999999,885969148.3499999,-171494358.75,714474789.5999999,0.0,
1201,Ever Winner Gems (*),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,306202941.33,0.0,306202941.33,379701423.53,-73498482.2,306202941.33,0.0,
1202,Ever Winner Gems (*),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,119000000.0,119000000.0,119000000.0,0.0,119000000.0,0.0,
1203,Ever Winner Gems (*),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1204,Ever Winner Gems (*),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1205,Ever Winner Gems (*),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1206,Ever Winner Gems (*),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1207,Ever Winner Gems (*),"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1208,Ever Winner Gems (*),Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,55697314.0,13186650.0,68883964.0,13186650.0,55697314.0,68883964.0,0.0,
1209,Ever Winner Gems (*),Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,202573425.0,19920000.0,222493425.0,734394789.5999999,-511901364.5999999,222493425.0,0.0,
1210,Ever Winner Gems (*),Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,47910115.0,0.0,47910115.0,0.0,47910115.0,47910115.0,0.0,
1211,Ever Winner Gems (*),Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1212,Ever Winner Gems (*),"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1213,Ever Winner Gems (*),Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,91861764.28,22219434.0,114081198.28,136129483.11,-22048284.830000002,114081198.28000002,0.0,
1214,Ever Winner Gems (*),Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1215,Ever Winner Gems (*),Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1216,Ever Winner Gems (*),Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1217,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1218,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,32310190.0,0.0,32310190.0,0.0,0.0,0.0,32310190.0,Tax not reported by the Govt Body
1219,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1220,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,680342215.41,0.0,680342215.41,680342215.41,0.0,680342215.41,0.0,
1221,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,134988264.84,0.0,134988264.84,134988264.84,0.0,134988264.84,0.0,
1222,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)","Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,57852653.43,0.0,57852653.43,57852653.43,0.0,57852653.43,0.0,
1223,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1224,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)","Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,17355418.08,0.0,17355418.08,17355418.08,0.0,17355418.08,0.0,
1225,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)","Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1226,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1227,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1228,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)","Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1229,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,28295643.0,0.0,28295643.0,0.0,0.0,0.0,28295643.0,Tax not reported by the Govt Body
1230,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,70183997.0,0.0,70183997.0,1980898.0,0.0,1980898.0,68203099.0,Tax not reported by the Govt Body
1231,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,16250526.0,0.0,16250526.0,0.0,0.0,0.0,16250526.0,Tax not reported by the Govt Body
1232,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1233,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)","Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1234,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,17355418.08,0.0,17355418.08,17355418.08,0.0,17355418.08,0.0,
1235,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1236,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1237,"Than Lwin Aye Yar Gems Co., Ltd. (Kaung Myat Thu Kha Co. Ltd)",Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1238,Jade Padathar Gems  + Shwe Gaung Gaung Gems,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1239,Jade Padathar Gems  + Shwe Gaung Gaung Gems,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,43027920.0,0.0,43027920.0,0.0,43027920.0,43027920.0,0.0,
1240,Jade Padathar Gems  + Shwe Gaung Gaung Gems,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1241,Jade Padathar Gems  + Shwe Gaung Gaung Gems,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,10469187.299999999,0.0,10469187.299999999,776000.0,10470447.129999999,11246447.129999999,-777259.8300000001,Not material difference < 5 Million Kyats
1242,Jade Padathar Gems  + Shwe Gaung Gaung Gems,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,602876528.54,0.0,602876528.54,564982101.9699999,37894426.57,602876528.54,0.0,
1243,Jade Padathar Gems  + Shwe Gaung Gaung Gems,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,258376015.04,0.0,258376015.04,242135546.51,16240468.53,258376015.04,0.0,
1244,Jade Padathar Gems  + Shwe Gaung Gaung Gems,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,116800000.0,0.0,116800000.0,120080000.0,0.0,120080000.0,-3280000.0,Not material difference < 5 Million Kyats
1245,Jade Padathar Gems  + Shwe Gaung Gaung Gems,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,539207.24,0.0,539207.24,0.0,0.0,0.0,539207.24,Not material difference < 5 Million Kyats
1246,Jade Padathar Gems  + Shwe Gaung Gaung Gems,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1247,Jade Padathar Gems  + Shwe Gaung Gaung Gems,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1248,Jade Padathar Gems  + Shwe Gaung Gaung Gems,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
