Code/Ref,License holder,Company_Name_cl,Type of License,License_type_cl,PSC ratio,Date of award,Award_date_cl,Expiry date,Expiry_date_cl,Commodity,Commodity_cl,Area (Km2),Area_km2_cl,Location (Region),Location_state_cl
0068/2014,"ArKar Myint Manufacturing Co., Ltd","ArKar Myint Manufacturing Co., Ltd",production,Production,50:50,8.1.2014,2014-01-08T00:00:00Z,7.1.2016,2016-01-07T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0102/2014,"Worm Pool Co., Ltd","Worm Pool Co., Ltd",production,Production,50:50,4.3.2014,2014-03-04T00:00:00Z,3.3.2016,2016-03-03T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0175/2014,"Asia Golden Light Mining Co., Ltd","Asia Golden Light Mining Co., Ltd",production,Production,50:50,14.5.2014,2014-05-14T00:00:00Z,13.5.2015,2015-05-13T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0176/2014,"Asia Golden Light Mining Co., Ltd","Asia Golden Light Mining Co., Ltd",production,Production,50:50,14.5.2014,2014-05-14T00:00:00Z,13.5.2015,2015-05-13T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0255/2015,"Asia Golden Light Mining Co., Ltd","Asia Golden Light Mining Co., Ltd",production,Production,50:50,1.10.2014,2014-10-01T00:00:00Z,30.9.2015,2015-09-30T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0256/2015,"Asia Golden Light Mining Co., Ltd","Asia Golden Light Mining Co., Ltd",production,Production,50:50,1.10.2014,2014-10-01T00:00:00Z,30.9.2015,2015-09-30T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0248/2014,"Myanmar Golden High Land Mining Co., Ltd","Myanmar Golden High Land Mining Co., Ltd",production,Production,50:50,17.9.2014,2014-09-17T00:00:00Z,16.9.2015,2015-09-16T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0249/2014,"Myanmar Golden High Land Mining Co., Ltd","Myanmar Golden High Land Mining Co., Ltd",production,Production,50:50,17.9.2014,2014-09-17T00:00:00Z,16.9.2015,2015-09-16T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0013/2015,"Worm Pool Co., Ltd","Worm Pool Co., Ltd",production,Production,50:50,7.1.2015,2015-01-07T00:00:00Z,6.1.2016,2016-01-06T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0288/2009,"Aye Aye Khaing Mining Co., Ltd.","Aye Aye Khaing Mining Co., Ltd.",production,Production,50:50,1.12.2009,2009-12-01T00:00:00Z,30.11.2015,2015-11-30T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0289/2009,"Aye Aye Khaing Mining Co., Ltd.","Aye Aye Khaing Mining Co., Ltd.",production,Production,50:50,1.12.2009,2009-12-01T00:00:00Z,30.11.2015,2015-11-30T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0145/2010,"Pyi Kaung Kyaw Mining Co.,Ltd","Pyi Kaung Kyaw Mining Co.,Ltd",production,Production,50:50,19.2.2010,2010-02-19T00:00:00Z,18.2.2016,2016-02-18T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0146/2010,"Aung Hsu Myat Mining Co.,Ltd","Aung Hsu Myat Mining Co.,Ltd",production,Production,50:50,19.2.2010,2010-02-19T00:00:00Z,18.2.2016,2016-02-18T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0147/2010,"Su Htu Pan mining Co.,Ltd","Su Htu Pan mining Co.,Ltd",production,Production,50:50,19.2.2010,2010-02-19T00:00:00Z,18.2.2016,2016-02-18T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0148/2010,"Kaung Mon Yadanar Mining co.,Ltd","Kaung Mon Yadanar Mining co.,Ltd",production,Production,50:50,19.2.2010,2010-02-19T00:00:00Z,18.2.2016,2016-02-18T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0149/2010,"Shwe Tong Tong Mining Co.,Ltd","Shwe Tong Tong Mining Co.,Ltd",production,Production,50:50,19.2.2010,2010-02-19T00:00:00Z,18.2.2016,2016-02-18T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0178/2010,"Shwe Ngwe Moe Hlyan mining Co.,Ltd","Shwe Ngwe Moe Hlyan mining Co.,Ltd",production,Production,50:50,19.2.2010,2010-02-19T00:00:00Z,18.2.2016,2016-02-18T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0217/2010,"Khaing Shwe Hlyan Mining Co.,Ltd","Khaing Shwe Hlyan Mining Co.,Ltd",production,Production,50:50,9.4.2010,2010-04-09T00:00:00Z,8.4.2015,2015-04-08T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0218/2010,"Khaing Shwe Hlyan Mining Co.,Ltd","Khaing Shwe Hlyan Mining Co.,Ltd",production,Production,50:50,9.4.2010,2010-04-09T00:00:00Z,8.4.2015,2015-04-08T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0219/2010,"Pyi Kyaw Aung Htay Mining Co.,Ltd","Pyi Kyaw Aung Htay Mining Co.,Ltd",production,Production,50:50,9.4.2010,2010-04-09T00:00:00Z,8.4.2015,2015-04-08T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0220/2010,"Pyi Kyaw Aung Htay Mining Co.,Ltd","Pyi Kyaw Aung Htay Mining Co.,Ltd",production,Production,50:50,9.4.2010,2010-04-09T00:00:00Z,8.4.2015,2015-04-08T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0459/2010,"Skyward Co., Ltd","Skyward Co., Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0449/2010,"Swan Minn Htet Mining co., Ltd","Swan Minn Htet Mining co., Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0450/2010,"Swan Minn Htet Mining co., Ltd","Swan Minn Htet Mining co., Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0451/2010,"Swan Minn Htet Mining co., Ltd","Swan Minn Htet Mining co., Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0452/2010,"Swan Minn Htet Mining co., Ltd","Swan Minn Htet Mining co., Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0453/2010,"Swan Minn Htet Mining co., Ltd","Swan Minn Htet Mining co., Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0454/2010,"Swan Yadanar Htay Mining Co.,Ltd","Swan Yadanar Htay Mining Co.,Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0455/2010,"Swan Yadanar Htay Mining Co.,Ltd","Swan Yadanar Htay Mining Co.,Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0456/2010,"Swan Yadanar Htay Mining Co.,Ltd","Swan Yadanar Htay Mining Co.,Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0457/2010,"Swan Yadanar Htay Mining Co.,Ltd","Swan Yadanar Htay Mining Co.,Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0458/2010,"Swan Yadanar Htay Mining Co.,Ltd","Swan Yadanar Htay Mining Co.,Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0027/2014,"Than Htite Shwe Sin Mining Co.,Ltd","Than Htite Shwe Sin Mining Co.,Ltd",production,Production,50:50,15.1.2014,2014-01-15T00:00:00Z,14.1.2016,2016-01-14T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0023/2013,"Ngwe Yung Linn Mining Co., Ltd","Ngwe Yung Linn Mining Co., Ltd",production,Production,50:50,30.1.2013,2013-01-30T00:00:00Z,29.1.2016,2016-01-29T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0136/2013,"Aye Nyein DaNa Co., Ltd","Aye Nyein DaNa Co., Ltd",production,Production,50:50,12.7.2013,2013-07-12T00:00:00Z,11.7.2015,2015-07-11T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0137/2013,"Aye Nyein DaNa Co., Ltd","Aye Nyein DaNa Co., Ltd",production,Production,50:50,12.7.2013,2013-07-12T00:00:00Z,11.7.2015,2015-07-11T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0106/2014,"Shwe Taing Htar Nay Co.,Ltd","Shwe Taing Htar Nay Co.,Ltd",production,Production,50:50,2.4.2014,2014-04-02T00:00:00Z,1.4.2015,2015-04-01T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0189/2014,"Seven Two Seven Mining Co., Ltd","Seven Two Seven Mining Co., Ltd",production,Production,50:50,11.6.2014,2014-06-11T00:00:00Z,10.6.2015,2015-06-10T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0263/2014,"Seven Two Seven Mining Co., Ltd","Seven Two Seven Mining Co., Ltd",production,Production,50:50,15.10.2014,2014-10-15T00:00:00Z,14.10.2015,2015-10-14T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0264/2014,"Seven Two Seven Mining Co., Ltd","Seven Two Seven Mining Co., Ltd",production,Production,50:50,15.10.2014,2014-10-15T00:00:00Z,14.10.2015,2015-10-14T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0238/2014,"Shwe Linn Aung Co., Ltd","Shwe Linn Aung Co., Ltd",production,Production,50:50,3.9.2014,2014-09-03T00:00:00Z,2.9.2015,2015-09-02T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0245/2014,"Shwe Ni Hla Co., Ltd","Shwe Ni Hla Co., Ltd",production,Production,50:50,17.9.2014,2014-09-17T00:00:00Z,16.9.2015,2015-09-16T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0246/2014,"Shwe Ni Hla Co., Ltd","Shwe Ni Hla Co., Ltd",production,Production,50:50,17.9.2014,2014-09-17T00:00:00Z,16.9.2015,2015-09-16T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0244/2014,"Hein Hein Than Co., Ltd","Hein Hein Than Co., Ltd",production,Production,50:50,17.9.2014,2014-09-17T00:00:00Z,16.9.2015,2015-09-16T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0268/2014,"Shwe Win Aung AungCo., Ltd","Shwe Win Aung AungCo., Ltd",production,Production,50:50,15.10.2014,2014-10-15T00:00:00Z,14.10.2015,2015-10-14T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0279/2014,"Agga Yadanar Mining Co., Ltd","Agga Yadanar Mining Co., Ltd",production,Production,50:50,26.11.2014,2014-11-26T00:00:00Z,25.11.2015,2015-11-25T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0280/2014,"Agga Yadanar Mining Co., Ltd","Agga Yadanar Mining Co., Ltd",production,Production,50:50,26.11.2014,2014-11-26T00:00:00Z,25.11.2015,2015-11-25T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0281/2014,"Agga Yadanar Mining Co., Ltd","Agga Yadanar Mining Co., Ltd",production,Production,50:50,26.11.2014,2014-11-26T00:00:00Z,25.11.2015,2015-11-25T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0299/2014,"Shwe Oh Si Mining Co., Ltd","Shwe Oh Si Mining Co., Ltd",production,Production,50:50,24.12.2014,2014-12-24T00:00:00Z,23.12.2015,2015-12-23T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0273/2014,"Aung Pyae Thar Mining Co., Ltd","Aung Pyae Thar Mining Co., Ltd",production,Production,50:50,12.11.2014,2014-11-12T00:00:00Z,11.11.2015,2015-11-11T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0294/2014,"Shwe Se Toe Mining Co., Ltd","Shwe Se Toe Mining Co., Ltd",production,Production,50:50,17.12.2014,2014-12-17T00:00:00Z,16.12.2015,2015-12-16T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0291/2014,"Shwe Let Well thonenaya Mining Co., Ltd","Shwe Let Well thonenaya Mining Co., Ltd",production,Production,50:50,17.12.2014,2014-12-17T00:00:00Z,16.12.2015,2015-12-16T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0292/2014,"Shwe Let Well thonenaya Mining Co., Ltd","Shwe Let Well thonenaya Mining Co., Ltd",production,Production,50:50,17.12.2014,2014-12-17T00:00:00Z,16.12.2015,2015-12-16T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0292/2009,"Shwe Htay Bamar Mining Co., Ltd","Shwe Htay Bamar Mining Co., Ltd",production,Production,50:50,1.12.2009,2009-12-01T00:00:00Z,30.11.2015,2015-11-30T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0055/2015,"Shwe Twin Gyi  Mining Co., Ltd","Shwe Twin Gyi Mining Co., Ltd",production,Production,50:50,11.2.2015,2015-02-11T00:00:00Z,10.2.2016,2016-02-10T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0011/2015,"Tan Chu Shin Mining Co., Ltd","Tan Chu Shin Mining Co., Ltd",production,Production,50:50,7.1.2015,2015-01-07T00:00:00Z,6.1.2016,2016-01-06T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0067/2015,"Min Win Soe Mining Co.,Ltd","Min Win Soe Mining Co.,Ltd",production,Production,50:50,12.3.2015,2015-03-12T00:00:00Z,11.3.2016,2016-03-11T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0068/2015,"Shwe Hein San Family Co., Ltd","Shwe Hein San Family Co., Ltd",production,Production,50:50,12.3.2015,2015-03-12T00:00:00Z,11.3.2016,2016-03-11T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0234/2009,"Young International Mining Co.,Ltd","Young International Mining Co.,Ltd",production,Production,50:50,13.11.2009,2009-11-13T00:00:00Z,12.11.2015,2015-11-12T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0236/2009,"Young International Mining Co.,Ltd","Young International Mining Co.,Ltd",production,Production,50:50,13.11.2009,2009-11-13T00:00:00Z,12.11.2015,2015-11-12T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0191/2012,"Ko Lay Naung Co.,Ltd","Ko Lay Naung Co.,Ltd",production,Production,50:50,2.10.2012,2012-10-02T00:00:00Z,1.10.2015,2015-10-01T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0465/2010,"San Shwe Pyi Mining  ProductionCo., Ltd","San Shwe Pyi Mining ProductionCo., Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0466/2010,"San Shwe Pyi Mining  ProductionCo., Ltd","San Shwe Pyi Mining ProductionCo., Ltd",production,Production,50:50,6.7.2010,2010-07-06T00:00:00Z,5.7.2015,2015-07-05T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0052/2014,"Mya Theingi Mineral Production Co., Ltd","Mya Theingi Mineral Production Co., Ltd",production,Production,50:50,22.1.2014,2014-01-22T00:00:00Z,21.1.2016,2016-01-21T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0053/2014,"Mya Theingi Mineral Production Co., Ltd","Mya Theingi Mineral Production Co., Ltd",production,Production,50:50,22.1.2014,2014-01-22T00:00:00Z,21.1.2016,2016-01-21T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0024/2015,"Mya Theingi Mineral Production Co., Ltd","Mya Theingi Mineral Production Co., Ltd",production,Production,50:50,21.1.2015,2015-01-21T00:00:00Z,20.1.2016,2016-01-20T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0062/2014,"Pi Naung Tai Co., Ltd","Pi Naung Tai Co., Ltd",production,Production,50:50,28.5.2014,2014-05-28T00:00:00Z,27.5.2015,2015-05-27T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0118/2012,"Sein Mya Lwin Mining Co., Ltd","Sein Mya Lwin Mining Co., Ltd",production,Production,50:50,21.6.2012,2012-06-21T00:00:00Z,20.6.2015,2015-06-20T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0849/2010,"Sein Mya Lwin Mining Co., Ltd","Sein Mya Lwin Mining Co., Ltd",production,Production,50:50,24.12.2010,2010-12-24T00:00:00Z,23.12.2015,2015-12-23T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0293/2011,"Aung Tie San Mining Co., Ltd","Aung Tie San Mining Co., Ltd",production,Production,50:50,24.3.2011,2011-03-24T00:00:00Z,23.3.2016,2016-03-23T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0174/2012,"Aung Tie San Mining Co., Ltd","Aung Tie San Mining Co., Ltd",production,Production,50:50,30.8.2012,2012-08-30T00:00:00Z,29.8.2015,2015-08-29T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0217/2014,"Golden Moon Light Co.,:Ltd","Golden Moon Light Co.,:Ltd",production,Production,50:50,26.3.2014,2014-03-26T00:00:00Z,25.3.2015,2015-03-25T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0218/2014,"Golden Moon Light Co.,:Ltd","Golden Moon Light Co.,:Ltd",production,Production,50:50,26.3.2014,2014-03-26T00:00:00Z,25.3.2015,2015-03-25T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0130/2014,"Golden Valley International Development Co.,Ltd","Golden Valley International Development Co.,Ltd",production,Production,50:50,2.4.2014,2014-04-02T00:00:00Z,1.4.2015,2015-04-01T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0129/2014,"Golden Valley International Development Co.,Ltd","Golden Valley International Development Co.,Ltd",production,Production,50:50,26.3.2014,2014-03-26T00:00:00Z,25.3.2015,2015-03-25T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0046/2015,"Golden Valley International Development Co.,Ltd","Golden Valley International Development Co.,Ltd",production,Production,50:50,4.2.2015,2015-02-04T00:00:00Z,3.2.2016,2016-02-03T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0047/2015,"Golden Valley International Development Co.,Ltd","Golden Valley International Development Co.,Ltd",production,Production,50:50,4.2.2015,2015-02-04T00:00:00Z,3.2.2016,2016-02-03T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0048/2015,"Golden Valley International Development Co.,Ltd","Golden Valley International Development Co.,Ltd",production,Production,50:50,4.2.2015,2015-02-04T00:00:00Z,3.2.2016,2016-02-03T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0049/2015,"Golden Valley International Development Co.,Ltd","Golden Valley International Development Co.,Ltd",production,Production,50:50,4.2.2015,2015-02-04T00:00:00Z,3.2.2016,2016-02-03T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0258/2014,"Shwe Kyar San Co., Ltd","Shwe Kyar San Co., Ltd",production,Production,50:50,9.10.2014,2014-10-09T00:00:00Z,8.10.2015,2015-10-08T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0005/2013,"Shwe Kyar San Co., Ltd","Shwe Kyar San Co., Ltd",production,Production,50:50,28.12.2013,2013-12-28T00:00:00Z,27.12.2015,2015-12-27T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0160/2014,"Aung Pyae Pyae Phyo Co.,Ltd","Aung Pyae Pyae Phyo Co.,Ltd",production,Production,50:50,28.5.2014,2014-05-28T00:00:00Z,27.5.2015,2015-05-27T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0058/2013,"Shinn Thant Aung Myin Mining Co., Ltd","Shinn Thant Aung Myin Mining Co., Ltd",production,Production,50:50,13.3.2013,2013-03-13T00:00:00Z,12.3.2016,2016-03-12T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0067/2014,"Shinn Thant Aung Myin Mining Co., Ltd","Shinn Thant Aung Myin Mining Co., Ltd",production,Production,50:50,13.3.2013,2013-03-13T00:00:00Z,12.3.2016,2016-03-12T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0222/2014,"Shinn Thant Aung Myin Mining Co., Ltd","Shinn Thant Aung Myin Mining Co., Ltd",production,Production,50:50,19.8.2014,2014-08-19T00:00:00Z,18.8.2015,2015-08-18T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0259/2014,"Shinn Thant Aung Myin Mining Co., Ltd","Shinn Thant Aung Myin Mining Co., Ltd",production,Production,50:50,9.10.2014,2014-10-09T00:00:00Z,8.10.2015,2015-10-08T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0070/2013,"Natural Gold Mining &Production Co., Ltd","Natural Gold Mining &Production Co., Ltd",production,Production,50:50,22.4.2013,2013-04-22T00:00:00Z,21.4.2015,2015-04-21T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0133/2014,"Natural Gold Mining &Production Co., Ltd","Natural Gold Mining &Production Co., Ltd",production,Production,50:50,23.4.2014,2014-04-23T00:00:00Z,22.4.2015,2015-04-22T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0148/2013,"Shwe Ma Haw Mining Co., Ltd","Shwe Ma Haw Mining Co., Ltd",production,Production,50:50,12.7.2013,2013-07-12T00:00:00Z,11.7.2015,2015-07-11T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0241/2014,"Shwe Ma Haw Mining Co., Ltd","Shwe Ma Haw Mining Co., Ltd",production,Production,50:50,17.9.2014,2014-09-17T00:00:00Z,16.9.2015,2015-09-16T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0144/2013,"Southern Banner Co., Ltd","Southern Banner Co., Ltd",production,Production,50:50,30.7.2013,2013-07-30T00:00:00Z,29.7.2015,2015-07-29T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0145/2013,"Southern Banner Co., Ltd","Southern Banner Co., Ltd",production,Production,50:50,30.7.2013,2013-07-30T00:00:00Z,29.7.2015,2015-07-29T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0197/2014,"Shwe Min Gyi Mining Co.,Ltd","Shwe Min Gyi Mining Co.,Ltd",production,Production,50:50,18.6.2014,2014-06-18T00:00:00Z,17.6.2015,2015-06-17T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0236/2014,"Shwe Min Gyi Mining Co.,Ltd","Shwe Min Gyi Mining Co.,Ltd",production,Production,50:50,27.8.2014,2014-08-27T00:00:00Z,26.8.2015,2015-08-26T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0025/2015,"Shwe Min Gyi Mining Co.,Ltd","Shwe Min Gyi Mining Co.,Ltd",production,Production,50:50,28.1.2015,2015-01-28T00:00:00Z,27.1.2016,2016-01-27T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0026/2015,"Shwe Min Gyi Mining Co.,Ltd","Shwe Min Gyi Mining Co.,Ltd",production,Production,50:50,28.1.2015,2015-01-28T00:00:00Z,27.1.2016,2016-01-27T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0134/2013,"Myit Phyar Tharlar Waddy Co., Ltd","Myit Phyar Tharlar Waddy Co., Ltd",production,Production,50:50,19.6.2013,2013-06-19T00:00:00Z,18.6.2015,2015-06-18T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0135/2013,"Myit Phyar Tharlar Waddy Co., Ltd","Myit Phyar Tharlar Waddy Co., Ltd",production,Production,50:50,19.6.2013,2013-06-19T00:00:00Z,18.6.2015,2015-06-18T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0118/2014,"Myit Phyar Tharlar Waddy Co., Ltd","Myit Phyar Tharlar Waddy Co., Ltd",production,Production,50:50,4.3.2014,2014-03-04T00:00:00Z,3.3.2016,2016-03-03T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0163/2013,"Kaung Kin Kyei Sin Mining Co., Ltd","Kaung Kin Kyei Sin Mining Co., Ltd",production,Production,50:50,29.8.2013,2013-08-29T00:00:00Z,28.8.2015,2015-08-28T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0021/2014,"Kaung Kin Kyei Sin Mining Co., Ltd","Kaung Kin Kyei Sin Mining Co., Ltd",production,Production,50:50,30.12.2014,2014-12-30T00:00:00Z,29.12.2015,2015-12-29T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0022/2014,"Kaung Kin Kyei Sin Mining Co., Ltd","Kaung Kin Kyei Sin Mining Co., Ltd",production,Production,50:50,30.12.2014,2014-12-30T00:00:00Z,29.12.2015,2015-12-29T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0206/2014,"Kaung Kin Kyei Sin Mining Co., Ltd","Kaung Kin Kyei Sin Mining Co., Ltd",production,Production,50:50,2.7.2014,2014-07-02T00:00:00Z,1.7.2015,2015-07-01T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0083/2013,"Shwe Sin San Myint Mining Co., Ltd","Shwe Sin San Myint Mining Co., Ltd",production,Production,50:50,22.4.2013,2013-04-22T00:00:00Z,21.4.2015,2015-04-21T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
0060/2014,"Shwe Uru Aung Mining Co., Ltd ","Shwe Uru Aung Mining Co., Ltd",production,Production,50:50,13.2.2014,2014-02-13T00:00:00Z,12.2.2016,2016-02-12T00:00:00Z,Gold,Gold,0.0809,0.0809,Sagaing,Sagaing
