,company_name,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
664,Pang Huke Duwa Co; Ltd.,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,1159720462.2600002,-1159720462.2600002,0.0,0,
665,Pang Huke Duwa Co; Ltd.,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,29986697.0,0.0,29986697.0,-29986697,Tax not reported by the extractive company
666,Pang Huke Duwa Co; Ltd.,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,361459157.86,-361459157.86,0.0,0,
667,Pang Huke Duwa Co; Ltd.,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
668,Pang Huke Duwa Co; Ltd.,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,62058688.14,62058688.14,63867805.14,0.0,63867805.14,-1809117,Not material difference < 5 Million Kyats
669,Pang Huke Duwa Co; Ltd.,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
670,Pang Huke Duwa Co; Ltd.,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
671,Pang Huke Duwa Co; Ltd.,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
672,Kyay Sin Phyu,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
673,Kyay Sin Phyu,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,657000.0,0.0,657000.0,0.0,657000.0,657000.0,0,
674,Kyay Sin Phyu,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,657000.0,-657000.0,0.0,0,
675,Kyay Sin Phyu,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
676,Kyay Sin Phyu,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
677,Kyay Sin Phyu,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
678,Kyay Sin Phyu,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,280505000.0,0.0,280505000.0,280505000.0,0.0,280505000.0,0,
679,Kyay Sin Phyu,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
680,Kyay Sin Phyu,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
681,Kyay Sin Phyu,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
682,Kyay Sin Phyu,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
683,Kyay Sin Phyu,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
684,Kyay Sin Phyu,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,200000.0,0.0,200000.0,0.0,0.0,0.0,200000,Not material difference < 5 Million Kyats
685,Kyay Sin Phyu,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
686,Kyay Sin Phyu,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
687,Kyay Sin Phyu,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
688,Kyay Sin Phyu,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
689,Kyay Sin Phyu,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
690,Kyay Sin Phyu,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
691,Kyay Sin Phyu,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
692,Kyay Sin Phyu,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
693,SEIN THURA SAN GEMS COMPANY,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
694,SEIN THURA SAN GEMS COMPANY,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
695,SEIN THURA SAN GEMS COMPANY,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,773580843.36,-773580843.0,0.36000001430511475,5420120.0,0.0,5420120.0,-5420119.639999986,Tax not reported by the extractive company
696,SEIN THURA SAN GEMS COMPANY,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1139697209.6000001,0.0,1139697209.6000001,1138297983.52,0.0,1138297983.52,1399226.0800001621,Not material difference < 5 Million Kyats
697,SEIN THURA SAN GEMS COMPANY,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,361808144.14000005,0.0,361808144.14000005,361019543.36,0.0,361019543.36,788600.780000031,Not material difference < 5 Million Kyats
698,SEIN THURA SAN GEMS COMPANY,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,155060826.44,0.0,155060826.44,154722661.44,0.0,154722661.44,338165,Not material difference < 5 Million Kyats
699,SEIN THURA SAN GEMS COMPANY,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
700,SEIN THURA SAN GEMS COMPANY,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,46517977.400000006,0.0,46517977.400000006,46416527.900000006,0.0,46416527.900000006,101449.5,Not material difference < 5 Million Kyats
701,SEIN THURA SAN GEMS COMPANY,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,773580843.0,773580843.0,774232993.36,0.0,774232993.36,-652150.3600000143,Not material difference < 5 Million Kyats
702,SEIN THURA SAN GEMS COMPANY,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
703,SEIN THURA SAN GEMS COMPANY,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
704,SEIN THURA SAN GEMS COMPANY,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,46929186.0,-46929186.0,0.0,0.0,0.0,0.0,0,
705,SEIN THURA SAN GEMS COMPANY,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,1905703.0,0.0,1905703.0,1905703.0,0.0,1905703.0,0,
706,SEIN THURA SAN GEMS COMPANY,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,773580843.36,-773580843.36,0.0,0,
707,SEIN THURA SAN GEMS COMPANY,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
708,SEIN THURA SAN GEMS COMPANY,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,361019543.36,-361019543.36,0.0,0,
709,SEIN THURA SAN GEMS COMPANY,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
710,SEIN THURA SAN GEMS COMPANY,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,46517977.0,46517977.0,46416527.900000006,0.0,46416527.900000006,101449.09999999404,Not material difference < 5 Million Kyats
711,SEIN THURA SAN GEMS COMPANY,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
712,SEIN THURA SAN GEMS COMPANY,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
713,SEIN THURA SAN GEMS COMPANY,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
714,Lucky Star,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
715,Lucky Star,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,22545100.0,0.0,22545100.0,0.0,22545100.0,22545100.0,0,
716,Lucky Star,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,22545100.0,-22545100.0,0.0,0,
717,Lucky Star,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
718,Lucky Star,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,2199649203.76,-2199649203.76,0.0,0.0,0.0,0.0,0,
719,Lucky Star,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,148608710.52,-148608710.52,0.0,0.0,0.0,0.0,0,
720,Lucky Star,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,103250000.0,0.0,103250000.0,103250000.0,0.0,103250000.0,0,
721,Lucky Star,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
722,Lucky Star,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,2115688244.9,2115688244.9,2115688244.9,0.0,2115688244.9,0,
723,Lucky Star,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
724,Lucky Star,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
725,Lucky Star,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,83960958.86,83960958.86,83914968.42,0.0,83914968.42,45990.439999997616,Not material difference < 5 Million Kyats
726,Lucky Star,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,490665884.0,0.0,490665884.0,221246275.0,0.0,221246275.0,269419609,Tax not reported by the Govt Body
727,Lucky Star,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,410815730.0,0.0,410815730.0,2527403974.9,-2078314746.9,449089228.0,-38273498,Tax not reported by the extractive company
728,Lucky Star,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,70884793.0,0.0,70884793.0,72467674.0,0.0,72467674.0,-1582881,Not material difference < 5 Million Kyats
729,Lucky Star,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
730,Lucky Star,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
731,Lucky Star,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,148608710.52,148608710.52,148604652.54000002,0.0,148604652.54000002,4057.979999989271,Not material difference < 5 Million Kyats
732,Lucky Star,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
733,Lucky Star,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
734,Lucky Star,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
735,San Taw Win Gems & Jewellery,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
736,San Taw Win Gems & Jewellery,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,4537990.0,0.0,4537990.0,0.0,2448500.0,2448500.0,2089490,Not material difference < 5 Million Kyats
737,San Taw Win Gems & Jewellery,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,2448500.0,-2448500.0,0.0,0,
738,San Taw Win Gems & Jewellery,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,908876542.0200001,0.0,908876542.0200001,908876542.0200001,0.0,908876542.0200001,0,
739,San Taw Win Gems & Jewellery,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,284809326.3,0.0,284809326.3,284809326.3,0.0,284809326.3,0,
740,San Taw Win Gems & Jewellery,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,122872929.08000001,0.0,122872929.08000001,122061333.08000001,0.0,122061333.08000001,811596,Not material difference < 5 Million Kyats
741,San Taw Win Gems & Jewellery,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,21000000.0,0.0,21000000.0,41610000.0,0.0,41610000.0,-20610000,Tax not reported by the extractive company
742,San Taw Win Gems & Jewellery,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,33778625.52,0.0,33778625.52,36617858.86,0.0,36617858.86,-2839233.339999996,Not material difference < 5 Million Kyats
743,San Taw Win Gems & Jewellery,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,617386356.5400001,0.0,617386356.5400001,617386356.5400001,0.0,617386356.5400001,0,
744,San Taw Win Gems & Jewellery,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
